mp3_path	clip_id	track_number	title	artist	album	url	segmentStart	segmentEnd	original_url
0/american_bach_soloists-joseph_haydn__masses-04-quoniam_tu_solus__allegro-30-59.mp3	19249	4	Quoniam tu solus - Allegro	American Bach Soloists	Joseph Haydn - Masses	http://www.magnatune.com/artists/albums/abs-haydnmasses/	30	59	http://he3.magnatune.com/all/04-Quoniam%20tu%20solus%20-%20Allegro-ABS.mp3
0/american_bach_soloists-joseph_haydn__masses-05-credo__allegro_con_spirito-0-29.mp3	21906	5	Credo - Allegro con spirito	American Bach Soloists	Joseph Haydn - Masses	http://www.magnatune.com/artists/albums/abs-haydnmasses/	0	29	http://he3.magnatune.com/all/05-Credo%20-%20Allegro%20con%20spirito-ABS.mp3
0/american_bach_soloists-joseph_haydn__masses-06-et_incarnatus__largo-175-204.mp3	26970	6	Et incarnatus - Largo	American Bach Soloists	Joseph Haydn - Masses	http://www.magnatune.com/artists/albums/abs-haydnmasses/	175	204	http://he3.magnatune.com/all/06-Et%20incarnatus%20-%20Largo-ABS.mp3
0/american_bach_soloists-joseph_haydn__masses-07-et_resurrexit__vivace-59-88.mp3	31419	7	Et resurrexit - Vivace	American Bach Soloists	Joseph Haydn - Masses	http://www.magnatune.com/artists/albums/abs-haydnmasses/	59	88	http://he3.magnatune.com/all/07-Et%20resurrexit%20-%20Vivace-ABS.mp3
0/american_bach_soloists-joseph_haydn__masses-08-sanctus__adagio__allegro-117-146.mp3	37140	8	Sanctus - Adagio - Allegro	American Bach Soloists	Joseph Haydn - Masses	http://www.magnatune.com/artists/albums/abs-haydnmasses/	117	146	http://he3.magnatune.com/all/08-Sanctus%20-%20Adagio%20-%20Allegro-ABS.mp3
0/american_bach_soloists-joseph_haydn__masses-09-benedictus__allegro_moderato-30-59.mp3	38685	9	Benedictus - Allegro moderato	American Bach Soloists	Joseph Haydn - Masses	http://www.magnatune.com/artists/albums/abs-haydnmasses/	30	59	http://he3.magnatune.com/all/09-Benedictus%20-%20Allegro%20moderato-ABS.mp3
0/american_bach_soloists-joseph_haydn__masses-11-agnus_dei__adagio-0-29.mp3	45007	11	Agnus Dei - Adagio	American Bach Soloists	Joseph Haydn - Masses	http://www.magnatune.com/artists/albums/abs-haydnmasses/	0	29	http://he3.magnatune.com/all/11-Agnus%20Dei%20-%20Adagio-ABS.mp3
0/american_bach_soloists-joseph_haydn__masses-12-dona_nobis__allegro_vivace-88-117.mp3	47853	12	Dona nobis - Allegro vivace	American Bach Soloists	Joseph Haydn - Masses	http://www.magnatune.com/artists/albums/abs-haydnmasses/	88	117	http://he3.magnatune.com/all/12-Dona%20nobis%20-%20Allegro%20vivace-ABS.mp3
0/american_bach_soloists-joseph_haydn__masses-13-kyrie__adagio-59-88.mp3	50134	13	Kyrie - Adagio	American Bach Soloists	Joseph Haydn - Masses	http://www.magnatune.com/artists/albums/abs-haydnmasses/	59	88	http://he3.magnatune.com/all/13-Kyrie%20-%20Adagio-ABS.mp3
0/american_bach_soloists-joseph_haydn__masses-14-gloria__allegro_di_molto-30-59.mp3	51450	14	Gloria - Allegro (di molto)	American Bach Soloists	Joseph Haydn - Masses	http://www.magnatune.com/artists/albums/abs-haydnmasses/	30	59	http://he3.magnatune.com/all/14-Gloria%20-%20Allegro%20(di%20molto)-ABS.mp3
0/american_bach_soloists-joseph_haydn__masses-15-credo__allegroadagioallegro-0-29.mp3	52545	15	Credo - Allegro-Adagio-Allegro	American Bach Soloists	Joseph Haydn - Masses	http://www.magnatune.com/artists/albums/abs-haydnmasses/	0	29	http://he3.magnatune.com/all/15-Credo%20-%20Allegro-Adagio-Allegro-ABS.mp3
0/american_bach_soloists-joseph_haydn__masses-16-sanctus__allegro-0-29.mp3	53917	16	Sanctus - Allegro	American Bach Soloists	Joseph Haydn - Masses	http://www.magnatune.com/artists/albums/abs-haydnmasses/	0	29	http://he3.magnatune.com/all/16-Sanctus%20-%20Allegro-ABS.mp3
0/american_bach_soloists-joseph_haydn__masses-17-benedictus__moderatoallegro-262-291.mp3	54304	17	Benedictus - Moderato-Allegro	American Bach Soloists	Joseph Haydn - Masses	http://www.magnatune.com/artists/albums/abs-haydnmasses/	262	291	http://he3.magnatune.com/all/17-Benedictus%20-%20Moderato-Allegro-ABS.mp3
0/american_bach_soloists-joseph_haydn__masses-18-agnus_dei__adagio-30-59.mp3	55013	18	Agnus Dei - Adagio	American Bach Soloists	Joseph Haydn - Masses	http://www.magnatune.com/artists/albums/abs-haydnmasses/	30	59	http://he3.magnatune.com/all/18-Agnus%20Dei%20-%20Adagio-ABS.mp3
3/american_baroque-mozart_4_quartets_for_strings_and_winds-01-oboe_quartet_in_f_k370__allegro-320-349.mp3	3058	1	Oboe Quartet in F (K370) - Allegro	American Baroque	Mozart 4 Quartets for Strings and Winds	http://www.magnatune.com/artists/albums/abaroque-mozart/	320	349	http://he3.magnatune.com/all/01-Oboe%20Quartet%20in%20F%20(K370)%20-%20Allegro-American%20Baroque.mp3
3/american_baroque-mozart_4_quartets_for_strings_and_winds-02-oboe_quartet_in_f_k370__adagio-0-29.mp3	8640	2	Oboe Quartet in F (K370) - Adagio	American Baroque	Mozart 4 Quartets for Strings and Winds	http://www.magnatune.com/artists/albums/abaroque-mozart/	0	29	http://he3.magnatune.com/all/02-Oboe%20Quartet%20in%20F%20(K370)%20-%20Adagio-American%20Baroque.mp3
3/american_baroque-mozart_4_quartets_for_strings_and_winds-03-oboe_quartet_in_f_k370__rondeau-30-59.mp3	14232	3	Oboe Quartet in F (K370) - Rondeau	American Baroque	Mozart 4 Quartets for Strings and Winds	http://www.magnatune.com/artists/albums/abaroque-mozart/	30	59	http://he3.magnatune.com/all/03-Oboe%20Quartet%20in%20F%20(K370)%20-%20Rondeau-American%20Baroque.mp3
3/american_baroque-mozart_4_quartets_for_strings_and_winds-04-quartet_in_g_k285a__andante-407-436.mp3	19243	4	Quartet in G (K285a) - Andante	American Baroque	Mozart 4 Quartets for Strings and Winds	http://www.magnatune.com/artists/albums/abaroque-mozart/	407	436	http://he3.magnatune.com/all/04-Quartet%20in%20G%20(K285a)%20-%20Andante-American%20Baroque.mp3
3/american_baroque-mozart_4_quartets_for_strings_and_winds-05-quartet_in_g_k285a__tempo_di_menuetto-146-175.mp3	23981	5	Quartet in G (K285a) - Tempo di Menuetto	American Baroque	Mozart 4 Quartets for Strings and Winds	http://www.magnatune.com/artists/albums/abaroque-mozart/	146	175	http://he3.magnatune.com/all/05-Quartet%20in%20G%20(K285a)%20-%20Tempo%20di%20Menuetto-American%20Baroque.mp3
3/american_baroque-mozart_4_quartets_for_strings_and_winds-06-flute_quartet_in_c_k285b__allegro-204-233.mp3	27142	6	Flute Quartet in C (K285b) - Allegro	American Baroque	Mozart 4 Quartets for Strings and Winds	http://www.magnatune.com/artists/albums/abaroque-mozart/	204	233	http://he3.magnatune.com/all/06-Flute%20Quartet%20in%20C%20(K285b)%20-%20Allegro-American%20Baroque.mp3
3/american_baroque-mozart_4_quartets_for_strings_and_winds-07-flute_quartet_in_c_k285b__theme_and_variations-407-436.mp3	31560	7	Flute Quartet in C (K285b) - Theme and Variations	American Baroque	Mozart 4 Quartets for Strings and Winds	http://www.magnatune.com/artists/albums/abaroque-mozart/	407	436	http://he3.magnatune.com/all/07-Flute%20Quartet%20in%20C%20(K285b)%20-%20Theme%20and%20Variations-American%20Baroque.mp3
3/american_baroque-mozart_4_quartets_for_strings_and_winds-08-oboe_quartet_in_f_after_k496__allegro-117-146.mp3	36604	8	Oboe Quartet in F after K496 - Allegro	American Baroque	Mozart 4 Quartets for Strings and Winds	http://www.magnatune.com/artists/albums/abaroque-mozart/	117	146	http://he3.magnatune.com/all/08-Oboe%20Quartet%20in%20F%20after%20K496%20-%20Allegro-American%20Baroque.mp3
3/american_baroque-mozart_4_quartets_for_strings_and_winds-09-oboe_quartet_in_f_after_k496__andante-378-407.mp3	40255	9	Oboe Quartet in F after K496 - Andante	American Baroque	Mozart 4 Quartets for Strings and Winds	http://www.magnatune.com/artists/albums/abaroque-mozart/	378	407	http://he3.magnatune.com/all/09-Oboe%20Quartet%20in%20F%20after%20K496%20-%20Andante-American%20Baroque.mp3
3/american_baroque-mozart_4_quartets_for_strings_and_winds-10-oboe_quartet_in_f_after_k496__allegretto-204-233.mp3	43500	10	Oboe Quartet in F after K496 - Allegretto	American Baroque	Mozart 4 Quartets for Strings and Winds	http://www.magnatune.com/artists/albums/abaroque-mozart/	204	233	http://he3.magnatune.com/all/10-Oboe%20Quartet%20in%20F%20after%20K496%20-%20Allegretto-American%20Baroque.mp3
f/american_baroque-the_four_seasons_by_vivaldi-01-concerto_no_1_in_d_major_rv_269_spring__allegro-0-29.mp3	1064	1	Concerto No.1 in D Major RV 269 _SPRING_ - Allegro	American Baroque	The Four Seasons by Vivaldi	http://www.magnatune.com/artists/albums/abaroque-seasons/	0	29	http://he3.magnatune.com/all/01-Concerto%20No.1%20in%20D%20Major%20RV%20269%20_SPRING_%20-%20Allegro-American%20Baroque.mp3
f/american_baroque-the_four_seasons_by_vivaldi-02-concerto_no_1_in_d_major_rv_269_spring__largo-88-117.mp3	6701	2	Concerto No.1 in D Major RV 269 _SPRING_ - Largo	American Baroque	The Four Seasons by Vivaldi	http://www.magnatune.com/artists/albums/abaroque-seasons/	88	117	http://he3.magnatune.com/all/02-Concerto%20No.1%20in%20D%20Major%20RV%20269%20_SPRING_%20-%20Largo-American%20Baroque.mp3
f/american_baroque-the_four_seasons_by_vivaldi-03-concerto_no_1_in_d_major_rv_269_spring__allegro-146-175.mp3	12303	3	Concerto No.1 in D Major RV 269 _SPRING_ - Allegro	American Baroque	The Four Seasons by Vivaldi	http://www.magnatune.com/artists/albums/abaroque-seasons/	146	175	http://he3.magnatune.com/all/03-Concerto%20No.1%20in%20D%20Major%20RV%20269%20_SPRING_%20-%20Allegro-American%20Baroque.mp3
f/american_baroque-the_four_seasons_by_vivaldi-04-concerto_no_2_in_g_minor_rv_315_summer__allegro_non_molto-204-233.mp3	17104	4	Concerto No.2 in g minor RV 315 _SUMMER_ - Allegro non molto	American Baroque	The Four Seasons by Vivaldi	http://www.magnatune.com/artists/albums/abaroque-seasons/	204	233	http://he3.magnatune.com/all/04-Concerto%20No.2%20in%20g%20minor%20RV%20315%20_SUMMER_%20-%20Allegro%20non%20molto-American%20Baroque.mp3
f/american_baroque-the_four_seasons_by_vivaldi-05-concerto_no_2_in_g_minor_rv_315_summer__allegro__adagio__presto__adagio-59-88.mp3	21874	5	Concerto No.2 in g minor RV 315 _SUMMER_ - Allegro _ Adagio - Presto - Adagio	American Baroque	The Four Seasons by Vivaldi	http://www.magnatune.com/artists/albums/abaroque-seasons/	59	88	http://he3.magnatune.com/all/05-Concerto%20No.2%20in%20g%20minor%20RV%20315%20_SUMMER_%20-%20Allegro%20_%20Adagio%20-%20Presto%20-%20Adagio-American%20Baroque.mp3
f/american_baroque-the_four_seasons_by_vivaldi-06-concerto_no_2_in_g_minor_rv_315_summer__presto-0-29.mp3	26422	6	Concerto No.2 in g minor RV 315 _SUMMER_ - Presto	American Baroque	The Four Seasons by Vivaldi	http://www.magnatune.com/artists/albums/abaroque-seasons/	0	29	http://he3.magnatune.com/all/06-Concerto%20No.2%20in%20g%20minor%20RV%20315%20_SUMMER_%20-%20Presto-American%20Baroque.mp3
f/american_baroque-the_four_seasons_by_vivaldi-07-concerto_no_3_in_f_major_rv_293_autumn__allegro-30-59.mp3	30937	7	Concerto No.3 in F Major RV 293 _AUTUMN_ - Allegro	American Baroque	The Four Seasons by Vivaldi	http://www.magnatune.com/artists/albums/abaroque-seasons/	30	59	http://he3.magnatune.com/all/07-Concerto%20No.3%20in%20F%20Major%20RV%20293%20_AUTUMN_%20-%20Allegro-American%20Baroque.mp3
f/american_baroque-the_four_seasons_by_vivaldi-08-concerto_no_3_in_f_major_rv_293_autumn__adagio_molto-88-117.mp3	35087	8	Concerto No.3 in F Major RV 293 _AUTUMN_ - Adagio molto	American Baroque	The Four Seasons by Vivaldi	http://www.magnatune.com/artists/albums/abaroque-seasons/	88	117	http://he3.magnatune.com/all/08-Concerto%20No.3%20in%20F%20Major%20RV%20293%20_AUTUMN_%20-%20Adagio%20molto-American%20Baroque.mp3
f/american_baroque-the_four_seasons_by_vivaldi-09-concerto_no_3_in_f_major_rv_293_autumn__allegro-0-29.mp3	38940	9	Concerto No.3 in F Major RV 293 _AUTUMN_ - Allegro	American Baroque	The Four Seasons by Vivaldi	http://www.magnatune.com/artists/albums/abaroque-seasons/	0	29	http://he3.magnatune.com/all/09-Concerto%20No.3%20in%20F%20Major%20RV%20293%20_AUTUMN_%20-%20Allegro-American%20Baroque.mp3
f/american_baroque-the_four_seasons_by_vivaldi-10-concerto_no_4_in_g_minor_rv_297_winter__allegro_non_molto-146-175.mp3	42308	10	Concerto No.4 in g minor RV 297 _WINTER_ - Allegro non molto	American Baroque	The Four Seasons by Vivaldi	http://www.magnatune.com/artists/albums/abaroque-seasons/	146	175	http://he3.magnatune.com/all/10-Concerto%20No.4%20in%20g%20minor%20RV%20297%20_WINTER_%20-%20Allegro%20non%20molto-American%20Baroque.mp3
f/american_baroque-the_four_seasons_by_vivaldi-11-concerto_no_4_in_g_minor_rv_297_winter__largo-30-59.mp3	45347	11	Concerto No.4 in g minor RV 297 _WINTER_ - Largo	American Baroque	The Four Seasons by Vivaldi	http://www.magnatune.com/artists/albums/abaroque-seasons/	30	59	http://he3.magnatune.com/all/11-Concerto%20No.4%20in%20g%20minor%20RV%20297%20_WINTER_%20-%20Largo-American%20Baroque.mp3
f/american_baroque-the_four_seasons_by_vivaldi-12-concerto_no_4_in_g_minor_rv_297_winter__allegro-146-175.mp3	47793	12	Concerto No.4 in g minor RV 297 _WINTER_ - Allegro	American Baroque	The Four Seasons by Vivaldi	http://www.magnatune.com/artists/albums/abaroque-seasons/	146	175	http://he3.magnatune.com/all/12-Concerto%20No.4%20in%20g%20minor%20RV%20297%20_WINTER_%20-%20Allegro-American%20Baroque.mp3
0/ammonite-reconnection-01-sunset-59-88.mp3	5019	1	Sunset	Ammonite	Reconnection	http://www.magnatune.com/artists/albums/ammonite-recon/	59	88	http://he3.magnatune.com/all/01-Sunset-Ammonite.mp3
0/ammonite-reconnection-02-heaven-262-291.mp3	7659	2	Heaven	Ammonite	Reconnection	http://www.magnatune.com/artists/albums/ammonite-recon/	262	291	http://he3.magnatune.com/all/02-Heaven-Ammonite.mp3
0/ammonite-reconnection-03-liquid_sun-320-349.mp3	13655	3	Liquid Sun	Ammonite	Reconnection	http://www.magnatune.com/artists/albums/ammonite-recon/	320	349	http://he3.magnatune.com/all/03-Liquid%20Sun-Ammonite.mp3
0/ammonite-reconnection-04-restrained_mind-233-262.mp3	19400	4	Restrained Mind	Ammonite	Reconnection	http://www.magnatune.com/artists/albums/ammonite-recon/	233	262	http://he3.magnatune.com/all/04-Restrained%20Mind-Ammonite.mp3
0/ammonite-reconnection-05-rapture-117-146.mp3	24033	5	Rapture	Ammonite	Reconnection	http://www.magnatune.com/artists/albums/ammonite-recon/	117	146	http://he3.magnatune.com/all/05-Rapture-Ammonite.mp3
0/ammonite-reconnection-06-calm-117-146.mp3	26239	6	Calm	Ammonite	Reconnection	http://www.magnatune.com/artists/albums/ammonite-recon/	117	146	http://he3.magnatune.com/all/06-Calm-Ammonite.mp3
0/ammonite-reconnection-07-angel_hold_on___-204-233.mp3	30443	7	Angel (hold on...)	Ammonite	Reconnection	http://www.magnatune.com/artists/albums/ammonite-recon/	204	233	http://he3.magnatune.com/all/07-Angel%20(hold%20on...)-Ammonite.mp3
0/ammonite-reconnection-08-broken-204-233.mp3	34911	8	Broken	Ammonite	Reconnection	http://www.magnatune.com/artists/albums/ammonite-recon/	204	233	http://he3.magnatune.com/all/08-Broken-Ammonite.mp3
0/ammonite-reconnection-09-open_road-233-262.mp3	40333	9	Open Road	Ammonite	Reconnection	http://www.magnatune.com/artists/albums/ammonite-recon/	233	262	http://he3.magnatune.com/all/09-Open%20Road-Ammonite.mp3
0/ammonite-reconnection-10-distant_love-88-117.mp3	42411	10	Distant Love	Ammonite	Reconnection	http://www.magnatune.com/artists/albums/ammonite-recon/	88	117	http://he3.magnatune.com/all/10-Distant%20Love-Ammonite.mp3
0/ammonite-reconnection-11-touch-407-436.mp3	47260	11	Touch	Ammonite	Reconnection	http://www.magnatune.com/artists/albums/ammonite-recon/	407	436	http://he3.magnatune.com/all/11-Touch-Ammonite.mp3
0/ammonite-reconnection-12-reconnection_outro-88-117.mp3	48755	12	Reconnection (outro)	Ammonite	Reconnection	http://www.magnatune.com/artists/albums/ammonite-recon/	88	117	http://he3.magnatune.com/all/12-Reconnection%20(outro)-Ammonite.mp3
2/antiguru-fall_submissions-01-blue_line-233-262.mp3	733	1	Blue Line	AntiGuru	Fall Submissions	http://www.magnatune.com/artists/albums/antiguru-fall/	233	262	http://he3.magnatune.com/all/01-Blue%20Line-AntiGuru.mp3
2/antiguru-fall_submissions-02-undersea_steamship-262-291.mp3	10878	2	Undersea Steamship	AntiGuru	Fall Submissions	http://www.magnatune.com/artists/albums/antiguru-fall/	262	291	http://he3.magnatune.com/all/02-Undersea%20Steamship-AntiGuru.mp3
2/antiguru-fall_submissions-03-steps-30-59.mp3	15318	3	Steps	AntiGuru	Fall Submissions	http://www.magnatune.com/artists/albums/antiguru-fall/	30	59	http://he3.magnatune.com/all/03-Steps-AntiGuru.mp3
2/antiguru-fall_submissions-04-sideways-88-117.mp3	19744	4	Sideways	AntiGuru	Fall Submissions	http://www.magnatune.com/artists/albums/antiguru-fall/	88	117	http://he3.magnatune.com/all/04-Sideways-AntiGuru.mp3
2/antiguru-fall_submissions-05-puddlehopping-349-378.mp3	23967	5	Puddlehopping	AntiGuru	Fall Submissions	http://www.magnatune.com/artists/albums/antiguru-fall/	349	378	http://he3.magnatune.com/all/05-Puddlehopping-AntiGuru.mp3
2/antiguru-fall_submissions-06-rain_at_night-146-175.mp3	28589	6	Rain at Night	AntiGuru	Fall Submissions	http://www.magnatune.com/artists/albums/antiguru-fall/	146	175	http://he3.magnatune.com/all/06-Rain%20at%20Night-AntiGuru.mp3
2/antiguru-fall_submissions-07-rectify-291-320.mp3	32968	7	Rectify	AntiGuru	Fall Submissions	http://www.magnatune.com/artists/albums/antiguru-fall/	291	320	http://he3.magnatune.com/all/07-Rectify-AntiGuru.mp3
2/antiguru-fall_submissions-08-peering-378-407.mp3	36840	8	Peering	AntiGuru	Fall Submissions	http://www.magnatune.com/artists/albums/antiguru-fall/	378	407	http://he3.magnatune.com/all/08-Peering-AntiGuru.mp3
2/anup-embrace-01-sweet_dissonance-204-233.mp3	5099	1	Sweet Dissonance	Anup	Embrace	http://www.magnatune.com/artists/albums/anup-embrace/	204	233	http://he3.magnatune.com/all/01-Sweet%20Dissonance-Anup.mp3
2/anup-embrace-02-genesis_wave-378-407.mp3	7528	2	Genesis Wave	Anup	Embrace	http://www.magnatune.com/artists/albums/anup-embrace/	378	407	http://he3.magnatune.com/all/02-Genesis%20Wave-Anup.mp3
2/anup-embrace-03-jingle_bells-59-88.mp3	13458	3	Jingle Bells	Anup	Embrace	http://www.magnatune.com/artists/albums/anup-embrace/	59	88	http://he3.magnatune.com/all/03-Jingle%20Bells-Anup.mp3
2/anup-embrace-04-minor_song-59-88.mp3	18583	4	Minor Song	Anup	Embrace	http://www.magnatune.com/artists/albums/anup-embrace/	59	88	http://he3.magnatune.com/all/04-Minor%20Song-Anup.mp3
2/anup-embrace-05-romance_with_nature-262-291.mp3	24201	5	Romance With Nature	Anup	Embrace	http://www.magnatune.com/artists/albums/anup-embrace/	262	291	http://he3.magnatune.com/all/05-Romance%20With%20Nature-Anup.mp3
2/anup-embrace-06-life_glides-88-117.mp3	27777	6	Life Glides	Anup	Embrace	http://www.magnatune.com/artists/albums/anup-embrace/	88	117	http://he3.magnatune.com/all/06-Life%20Glides-Anup.mp3
2/anup-embrace-07-natural_bridges_kids-233-262.mp3	32436	7	Natural Bridges Kids	Anup	Embrace	http://www.magnatune.com/artists/albums/anup-embrace/	233	262	http://he3.magnatune.com/all/07-Natural%20Bridges%20Kids-Anup.mp3
2/anup-embrace-08-resolve-59-88.mp3	37109	8	Resolve	Anup	Embrace	http://www.magnatune.com/artists/albums/anup-embrace/	59	88	http://he3.magnatune.com/all/08-Resolve-Anup.mp3
2/anup-embrace-09-life_interrupted-30-59.mp3	39910	9	Life Interrupted	Anup	Embrace	http://www.magnatune.com/artists/albums/anup-embrace/	30	59	http://he3.magnatune.com/all/09-Life%20Interrupted-Anup.mp3
2/anup-embrace-10-reflection-175-204.mp3	43926	10	Reflection	Anup	Embrace	http://www.magnatune.com/artists/albums/anup-embrace/	175	204	http://he3.magnatune.com/all/10-Reflection-Anup.mp3
2/anup-embrace-11-resolve_remix-146-175.mp3	46606	11	Resolve Remix	Anup	Embrace	http://www.magnatune.com/artists/albums/anup-embrace/	146	175	http://he3.magnatune.com/all/11-Resolve%20Remix-Anup.mp3
0/apa_ya-apa_ya-01-african_dance-59-88.mp3	231	1	African Dance	Apa Ya	Apa Ya	http://www.magnatune.com/artists/albums/headroom-apa/	59	88	http://he3.magnatune.com/all/01-African%20Dance-Apa%20Ya.mp3
0/apa_ya-apa_ya-02-egyptian_wedding-0-29.mp3	7090	2	Egyptian Wedding	Apa Ya	Apa Ya	http://www.magnatune.com/artists/albums/headroom-apa/	0	29	http://he3.magnatune.com/all/02-Egyptian%20Wedding-Apa%20Ya.mp3
0/apa_ya-apa_ya-03-antare_e_dhu-30-59.mp3	11628	3	Antare e d'hu	Apa Ya	Apa Ya	http://www.magnatune.com/artists/albums/headroom-apa/	30	59	http://he3.magnatune.com/all/03-Antare%20e%20d'hu-Apa%20Ya.mp3
0/apa_ya-apa_ya-04-hayi_sera-204-233.mp3	17926	4	Hayi Sera	Apa Ya	Apa Ya	http://www.magnatune.com/artists/albums/headroom-apa/	204	233	http://he3.magnatune.com/all/04-Hayi%20Sera-Apa%20Ya.mp3
0/apa_ya-apa_ya-05-paresi_disco-30-59.mp3	23830	5	Paresi Disco	Apa Ya	Apa Ya	http://www.magnatune.com/artists/albums/headroom-apa/	30	59	http://he3.magnatune.com/all/05-Paresi%20Disco-Apa%20Ya.mp3
